School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,highest_degree,ownership,admissions_rate,sat_mid_overall,region
University at Buffalo,0.4754,0.084,0.0731,0.1547,0.0035,0.0007,0.0222,0.1403,0.046,0.5616,0.4384,4,1,0.6108,1254.0,2
Stony Brook University,0.3029,0.0683,0.127,0.2716,0.0006,0.0006,0.0262,0.1392,0.0637,0.5051,0.4949,4,1,0.4415,1337.0,2
Stony Brook University,0.3029,0.0683,0.127,0.2716,0.0006,0.0006,0.0262,0.1392,0.0637,0.5051,0.4949,4,1,0.4415,1337.0,2
SUNY College of Environmental Science and Forestry,0.7785,0.0193,0.0613,0.037000000000000005,0.0022,0.0011,0.0271,0.0287,0.0448,0.521,0.479,4,1,0.6954,1217.0,2
SUNY College of Environmental Science and Forestry,0.7785,0.0193,0.0613,0.037000000000000005,0.0022,0.0011,0.0271,0.0287,0.0448,0.521,0.479,4,1,0.6954,1217.0,2
SUNY Polytechnic Institute,0.7106,0.0717,0.0847,0.0823,0.0024,0.0029,0.0265,0.0164,0.0024,0.6856,0.3144,4,1,0.6902,1182.0,2
SUNY Polytechnic Institute,0.7106,0.0717,0.0847,0.0823,0.0024,0.0029,0.0265,0.0164,0.0024,0.6856,0.3144,4,1,0.6902,1182.0,2
SUNY Brockport,0.6958,0.1155,0.0796,0.022,0.0015,0.0006,0.0272,0.0075,0.0503,0.4271,0.5729,4,1,0.5474,1101.0,2
SUNY Brockport,0.6958,0.1155,0.0796,0.022,0.0015,0.0006,0.0272,0.0075,0.0503,0.4271,0.5729,4,1,0.5474,1101.0,2
SUNY Cortland,0.7214,0.0632,0.1337,0.0124,0.0022,0.0005,0.022,0.0059,0.0387,0.4356,0.5644,4,1,0.4604,1162.0,2
SUNY Cortland,0.7214,0.0632,0.1337,0.0124,0.0022,0.0005,0.022,0.0059,0.0387,0.4356,0.5644,4,1,0.4604,1162.0,2
SUNY at Fredonia,0.7153,0.0906,0.1023,0.0176,0.0062,0.0005,0.0331,0.0193,0.015,0.4294,0.5706,4,1,0.7112,1099.0,2
SUNY at Fredonia,0.7153,0.0906,0.1023,0.0176,0.0062,0.0005,0.0331,0.0193,0.015,0.4294,0.5706,4,1,0.7112,1099.0,2
SUNY College at Geneseo,0.7738,0.03,0.0843,0.0488,0.0008,0.0013,0.0247,0.0112,0.0252,0.3777,0.6223,4,1,0.6547,1217.0,2
SUNY College at Geneseo,0.7738,0.03,0.0843,0.0488,0.0008,0.0013,0.0247,0.0112,0.0252,0.3777,0.6223,4,1,0.6547,1217.0,2
SUNY Oneonta,0.7029,0.0495,0.1558,0.0202,0.0069,0.0007,0.0208,0.0051,0.038,0.3819,0.6181,4,1,0.5604,1094.0,2
SUNY Oneonta,0.7029,0.0495,0.1558,0.0202,0.0069,0.0007,0.0208,0.0051,0.038,0.3819,0.6181,4,1,0.5604,1094.0,2
SUNY College at Oswego,0.6814,0.1038,0.1276,0.0244,0.0036,0.0003,0.0328,0.0256,0.0004,0.495,0.505,4,1,0.5405,1158.0,2
SUNY College at Oswego,0.6814,0.1038,0.1276,0.0244,0.0036,0.0003,0.0328,0.0256,0.0004,0.495,0.505,4,1,0.5405,1158.0,2
SUNY at Purchase College,0.5097,0.1228,0.2501,0.0439,0.0018,0.0018,0.0494,0.0159,0.0048,0.4187,0.5813,4,1,0.5151,1180.0,2
SUNY at Purchase College,0.5097,0.1228,0.2501,0.0439,0.0018,0.0018,0.0494,0.0159,0.0048,0.4187,0.5813,4,1,0.5151,1180.0,2
SUNY College at Old Westbury,0.2684,0.2915,0.2704,0.1079,0.0047,0.0024,0.0265,0.0135,0.0147,0.4116,0.5884,4,1,0.7776,1035.0,2
SUNY College at Old Westbury,0.2684,0.2915,0.2704,0.1079,0.0047,0.0024,0.0265,0.0135,0.0147,0.4116,0.5884,4,1,0.7776,1035.0,2
SUNY College at Plattsburgh,0.6285,0.1014,0.1245,0.0261,0.0054,0.0015,0.0163,0.062,0.0344,0.4159,0.5841,4,1,0.5848,1086.0,2
SUNY College at Plattsburgh,0.6285,0.1014,0.1245,0.0261,0.0054,0.0015,0.0163,0.062,0.0344,0.4159,0.5841,4,1,0.5848,1086.0,2
SUNY Maritime College,0.6722,0.0503,0.1675,0.0437,0.0007,0.0,0.0238,0.0132,0.0285,0.8623,0.1377,4,1,0.7362,1184.0,2
SUNY Maritime College,0.6722,0.0503,0.1675,0.0437,0.0007,0.0,0.0238,0.0132,0.0285,0.8623,0.1377,4,1,0.7362,1184.0,2
Syracuse University,0.5604,0.065,0.0954,0.0646,0.0057,0.0007,0.0339,0.1459,0.0285,0.4663,0.5337,4,2,0.4438,1291.0,2
Syracuse University,0.5604,0.065,0.0954,0.0646,0.0057,0.0007,0.0339,0.1459,0.0285,0.4663,0.5337,4,2,0.4438,1291.0,2
United States Merchant Marine Academy,0.7885,0.0149,0.0566,0.0655,0.0089,0.0079,0.0407,0.0079,0.0089,0.7865,0.2135,4,1,0.2487,1289.0,0
United States Merchant Marine Academy,0.7885,0.0149,0.0566,0.0655,0.0089,0.0079,0.0407,0.0079,0.0089,0.7865,0.2135,4,1,0.2487,1289.0,0
United States Military Academy,0.6356,0.1223,0.1003,0.0801,0.0083,0.0018,0.0287,0.0132,0.0096,0.7705,0.2295,3,1,0.1203,1284.0,0
United States Military Academy,0.6356,0.1223,0.1003,0.0801,0.0083,0.0018,0.0287,0.0132,0.0096,0.7705,0.2295,3,1,0.1203,1284.0,0
Vassar College,0.5506,0.0372,0.1107,0.1185,0.0004,0.0,0.0892,0.09,0.0033,0.411,0.589,3,2,0.2374,1452.0,2
Vassar College,0.5506,0.0372,0.1107,0.1185,0.0004,0.0,0.0892,0.09,0.0033,0.411,0.589,3,2,0.2374,1452.0,2
School of Visual Arts,0.1965,0.0353,0.0999,0.1436,0.0,0.0,0.0,0.5057,0.019,0.2835,0.7165,4,3,0.7113,1211.0,2
School of Visual Arts,0.1965,0.0353,0.0999,0.1436,0.0,0.0,0.0,0.5057,0.019,0.2835,0.7165,4,3,0.7113,1211.0,2
Webb Institute,0.8039,0.0,0.0392,0.0784,0.0,0.0,0.0784,0.0,0.0,0.7745,0.2255,3,2,0.2403,1465.0,2
Webb Institute,0.8039,0.0,0.0392,0.0784,0.0,0.0,0.0784,0.0,0.0,0.7745,0.2255,3,2,0.2403,1465.0,2
Wells College,0.6126,0.1283,0.1646,0.0194,0.0073,0.0,0.0315,0.0169,0.0194,0.3487,0.6513,3,2,0.8317,1084.0,2
Wells College,0.6126,0.1283,0.1646,0.0194,0.0073,0.0,0.0315,0.0169,0.0194,0.3487,0.6513,3,2,0.8317,1084.0,2
Yeshiva University,0.9218,0.0,0.0011,0.0,0.0,0.0,0.0011,0.066,0.01,0.5354,0.4646,4,2,0.5536,1278.0,2
Yeshiva University,0.9218,0.0,0.0011,0.0,0.0,0.0,0.0011,0.066,0.01,0.5354,0.4646,4,2,0.5536,1278.0,2
Appalachian State University,0.8201,0.0354,0.0717,0.0161,0.0027,0.0004,0.0413,0.0041,0.0082,0.436,0.564,4,1,0.7681,1202.0,5
Appalachian State University,0.8201,0.0354,0.0717,0.0161,0.0027,0.0004,0.0413,0.0041,0.0082,0.436,0.564,4,1,0.7681,1202.0,5
Belmont Abbey College,0.6107,0.1337,0.0153,0.0181,0.0097,0.0,0.0021,0.0258,0.1845,0.5139,0.4861,3,2,0.8065,1112.0,5
Belmont Abbey College,0.6107,0.1337,0.0153,0.0181,0.0097,0.0,0.0021,0.0258,0.1845,0.5139,0.4861,3,2,0.8065,1112.0,5
Cabarrus College of Health Sciences,0.8009,0.1076,0.0412,0.0137,0.0046,0.0023,0.0275,0.0,0.0023,0.087,0.913,4,2,0.2765,1063.0,5
Cabarrus College of Health Sciences,0.8009,0.1076,0.0412,0.0137,0.0046,0.0023,0.0275,0.0,0.0023,0.087,0.913,4,2,0.2765,1063.0,5
Campbell University,0.5843,0.1502,0.0975,0.0241,0.0038,0.0023,0.0522,0.02,0.0656,0.4777,0.5223,4,2,0.777,1132.0,5
Campbell University,0.5843,0.1502,0.0975,0.0241,0.0038,0.0023,0.0522,0.02,0.0656,0.4777,0.5223,4,2,0.777,1132.0,5
Catawba College,0.5954,0.2185,0.0823,0.0085,0.0054,0.0023,0.0377,0.0277,0.0223,0.4592,0.5408,4,2,0.4951,1037.0,5
Catawba College,0.5954,0.2185,0.0823,0.0085,0.0054,0.0023,0.0377,0.0277,0.0223,0.4592,0.5408,4,2,0.4951,1037.0,5
Chowan University,0.1739,0.6521,0.027000000000000003,0.0016,0.0095,0.0,0.0167,0.0318,0.0874,0.5322,0.4678,4,2,0.6835,882.0,5
Chowan University,0.1739,0.6521,0.027000000000000003,0.0016,0.0095,0.0,0.0167,0.0318,0.0874,0.5322,0.4678,4,2,0.6835,882.0,5
Duke University,0.4129,0.0883,0.0969,0.2101,0.0063,0.0003,0.0466,0.0964,0.0423,0.4954,0.5046,4,2,0.076,1522.0,5
Duke University,0.4129,0.0883,0.0969,0.2101,0.0063,0.0003,0.0466,0.0964,0.0423,0.4954,0.5046,4,2,0.076,1522.0,5
East Carolina University,0.6632,0.156,0.0758,0.0251,0.0058,0.0015,0.0386,0.0052,0.0289,0.4384,0.5616,4,1,0.7872,1117.0,5
East Carolina University,0.6632,0.156,0.0758,0.0251,0.0058,0.0015,0.0386,0.0052,0.0289,0.4384,0.5616,4,1,0.7872,1117.0,5
Elizabeth City State University,0.1645,0.7092,0.0413,0.0055,0.0037,0.0006,0.0474,0.0062,0.0216,0.4165,0.5835,4,1,0.6563,968.0,5
Elizabeth City State University,0.1645,0.7092,0.0413,0.0055,0.0037,0.0006,0.0474,0.0062,0.0216,0.4165,0.5835,4,1,0.6563,968.0,5
Elon University,0.7986,0.0545,0.0661,0.0241,0.0016,0.0002,0.0328,0.0206,0.0016,0.3968,0.6032,4,2,0.7844,1265.0,5
Elon University,0.7986,0.0545,0.0661,0.0241,0.0016,0.0002,0.0328,0.0206,0.0016,0.3968,0.6032,4,2,0.7844,1265.0,5
Fayetteville State University,0.1956,0.6019,0.0897,0.0146,0.018000000000000002,0.0016,0.0379,0.0055,0.0352,0.3074,0.6926,4,1,0.6851,974.0,5
Fayetteville State University,0.1956,0.6019,0.0897,0.0146,0.018000000000000002,0.0016,0.0379,0.0055,0.0352,0.3074,0.6926,4,1,0.6851,974.0,5
Gardner-Webb University,0.6358,0.1578,0.0456,0.011,0.0055,0.0015,0.0195,0.0,0.1232,0.3502,0.6498,4,2,0.6671,1089.0,5
Gardner-Webb University,0.6358,0.1578,0.0456,0.011,0.0055,0.0015,0.0195,0.0,0.1232,0.3502,0.6498,4,2,0.6671,1089.0,5
Greensboro College,0.4921,0.2791,0.0423,0.0053,0.0026,0.0,0.0622,0.0,0.1164,0.5212,0.4788,4,2,0.7709,1000.0,5
Greensboro College,0.4921,0.2791,0.0423,0.0053,0.0026,0.0,0.0622,0.0,0.1164,0.5212,0.4788,4,2,0.7709,1000.0,5
Guilford College,0.5284,0.241,0.1223,0.0251,0.0022,0.0007,0.0435,0.014,0.0228,0.4783,0.5217,4,2,0.7501,1070.0,5
Guilford College,0.5284,0.241,0.1223,0.0251,0.0022,0.0007,0.0435,0.014,0.0228,0.4783,0.5217,4,2,0.7501,1070.0,5
Johnson C Smith University,0.0147,0.8265,0.0217,0.0028,0.0063,0.0014,0.0035,0.0105,0.1127,0.3968,0.6032,4,2,0.4698,888.0,5
Johnson C Smith University,0.0147,0.8265,0.0217,0.0028,0.0063,0.0014,0.0035,0.0105,0.1127,0.3968,0.6032,4,2,0.4698,888.0,5
Lenoir-Rhyne University,0.6661,0.1094,0.0861,0.0204,0.0035,0.0,0.0518,0.0425,0.0204,0.4078,0.5922,4,2,0.7794,1078.0,5
Lenoir-Rhyne University,0.6661,0.1094,0.0861,0.0204,0.0035,0.0,0.0518,0.0425,0.0204,0.4078,0.5922,4,2,0.7794,1078.0,5
Livingstone College,0.0296,0.8968,0.0,0.0018,0.0063,0.0072,0.0,0.0206,0.0377,0.5072,0.4928,3,2,0.5007,854.0,5
Livingstone College,0.0296,0.8968,0.0,0.0018,0.0063,0.0072,0.0,0.0206,0.0377,0.5072,0.4928,3,2,0.5007,854.0,5
Louisburg College,0.2176,0.6745,0.0288,0.0054,0.0108,0.0,0.054000000000000006,0.0,0.009000000000000001,0.6781,0.3219,2,2,0.5974,880.0,5
Louisburg College,0.2176,0.6745,0.0288,0.0054,0.0108,0.0,0.054000000000000006,0.0,0.009000000000000001,0.6781,0.3219,2,2,0.5974,880.0,5
Mars Hill University,0.6425,0.1749,0.0715,0.0068,0.0116,0.001,0.0415,0.0435,0.0068,0.4609,0.5391,4,2,0.6333,1051.0,5
Mars Hill University,0.6425,0.1749,0.0715,0.0068,0.0116,0.001,0.0415,0.0435,0.0068,0.4609,0.5391,4,2,0.6333,1051.0,5
Meredith College,0.6742,0.0863,0.0957,0.0361,0.004,0.0013,0.0368,0.0134,0.0522,0.0,1.0,4,2,0.6472,1111.0,5
Meredith College,0.6742,0.0863,0.0957,0.0361,0.004,0.0013,0.0368,0.0134,0.0522,0.0,1.0,4,2,0.6472,1111.0,5
Methodist University,0.4025,0.1772,0.0855,0.0105,0.0117,0.0025,0.0178,0.0966,0.1957,0.5342,0.4658,4,2,0.6301,1040.0,5
Methodist University,0.4025,0.1772,0.0855,0.0105,0.0117,0.0025,0.0178,0.0966,0.1957,0.5342,0.4658,4,2,0.6301,1040.0,5
Montreat College,0.6432,0.1446,0.0689,0.0122,0.0095,0.0095,0.023,0.0351,0.0541,0.5257,0.4743,4,2,0.5596,1042.0,5
Montreat College,0.6432,0.1446,0.0689,0.0122,0.0095,0.0095,0.023,0.0351,0.0541,0.5257,0.4743,4,2,0.5596,1042.0,5
University of Mount Olive,0.5396,0.2672,0.0752,0.0085,0.0032,0.0012,0.0376,0.0368,0.0307,0.3517,0.6483,4,2,0.5848,1008.0,5
University of Mount Olive,0.5396,0.2672,0.0752,0.0085,0.0032,0.0012,0.0376,0.0368,0.0307,0.3517,0.6483,4,2,0.5848,1008.0,5
University of North Carolina at Asheville,0.7429,0.0532,0.0882,0.0198,0.0043,0.0009,0.0426,0.0085,0.0395,0.425,0.575,4,1,0.84,1192.0,5
University of North Carolina at Asheville,0.7429,0.0532,0.0882,0.0198,0.0043,0.0009,0.0426,0.0085,0.0395,0.425,0.575,4,1,0.84,1192.0,5
University of North Carolina at Chapel Hill,0.5876,0.0809,0.0858,0.1149,0.0044,0.0005,0.0493,0.0397,0.0369,0.4035,0.5965,4,1,0.2263,1402.0,5
University of North Carolina at Chapel Hill,0.5876,0.0809,0.0858,0.1149,0.0044,0.0005,0.0493,0.0397,0.0369,0.4035,0.5965,4,1,0.2263,1402.0,5
University of North Carolina at Charlotte,0.5609,0.1571,0.1089,0.0811,0.0033,0.0009,0.0481,0.0226,0.0171,0.5328,0.4672,4,1,0.6505,1196.0,5
University of North Carolina at Charlotte,0.5609,0.1571,0.1089,0.0811,0.0033,0.0009,0.0481,0.0226,0.0171,0.5328,0.4672,4,1,0.6505,1196.0,5
University of North Carolina at Greensboro,0.4572,0.2961,0.1167,0.0522,0.003,0.0006,0.0527,0.0132,0.0083,0.3299,0.6701,4,1,0.8246,1113.0,5
University of North Carolina at Greensboro,0.4572,0.2961,0.1167,0.0522,0.003,0.0006,0.0527,0.0132,0.0083,0.3299,0.6701,4,1,0.8246,1113.0,5
North Carolina Central University,0.0527,0.8143,0.0563,0.0094,0.0031,0.0004,0.0492,0.0022,0.0126,0.3146,0.6854,4,1,0.6798,976.0,5
North Carolina Central University,0.0527,0.8143,0.0563,0.0094,0.0031,0.0004,0.0492,0.0022,0.0126,0.3146,0.6854,4,1,0.6798,976.0,5
University of North Carolina School of the Arts,0.7041,0.0788,0.094,0.0248,0.0086,0.0011,0.0562,0.0205,0.0119,0.4298,0.5702,4,1,0.2891,1202.0,5
University of North Carolina School of the Arts,0.7041,0.0788,0.094,0.0248,0.0086,0.0011,0.0562,0.0205,0.0119,0.4298,0.5702,4,1,0.2891,1202.0,5
North Carolina State University at Raleigh,0.682,0.058,0.0616,0.0763,0.0043,0.0007,0.0385,0.0365,0.0421,0.5253,0.4747,4,1,0.4513,1349.0,5
North Carolina State University at Raleigh,0.682,0.058,0.0616,0.0763,0.0043,0.0007,0.0385,0.0365,0.0421,0.5253,0.4747,4,1,0.4513,1349.0,5
North Carolina Wesleyan College,0.2805,0.4166,0.0423,0.0088,0.0115,0.0005,0.0351,0.0664,0.1383,0.4237,0.5763,4,2,0.6228,955.0,5
North Carolina Wesleyan College,0.2805,0.4166,0.0423,0.0088,0.0115,0.0005,0.0351,0.0664,0.1383,0.4237,0.5763,4,2,0.6228,955.0,5
William Peace University,0.5316,0.2372,0.124,0.0203,0.0083,0.0012,0.0465,0.0036,0.0274,0.4779,0.5221,3,2,0.5049,1039.0,5
William Peace University,0.5316,0.2372,0.124,0.0203,0.0083,0.0012,0.0465,0.0036,0.0274,0.4779,0.5221,3,2,0.5049,1039.0,5
University of North Carolina at Pembroke,0.3671,0.3163,0.0775,0.0139,0.1396,0.0008,0.0568,0.0128,0.0153,0.3879,0.6121,4,1,0.8493,1013.0,5
University of North Carolina at Pembroke,0.3671,0.3163,0.0775,0.0139,0.1396,0.0008,0.0568,0.0128,0.0153,0.3879,0.6121,4,1,0.8493,1013.0,5
Pfeiffer University,0.6031,0.2274,0.1048,0.0078,0.0089,0.0033,0.0312,0.0123,0.0011,0.4058,0.5942,4,2,0.6378,1029.0,5
Pfeiffer University,0.6031,0.2274,0.1048,0.0078,0.0089,0.0033,0.0312,0.0123,0.0011,0.4058,0.5942,4,2,0.6378,1029.0,5
Queens University of Charlotte,0.5544,0.1524,0.1233,0.0284,0.006,0.0006,0.0054,0.0901,0.0393,0.3307,0.6693,4,2,0.6522,1159.0,5
Queens University of Charlotte,0.5544,0.1524,0.1233,0.0284,0.006,0.0006,0.0054,0.0901,0.0393,0.3307,0.6693,4,2,0.6522,1159.0,5
Mid-Atlantic Christian University,0.6257,0.2513,0.0749,0.0053,0.0053,0.0053,0.016,0.016,0.0,0.615,0.385,3,2,0.415,987.0,5
Mid-Atlantic Christian University,0.6257,0.2513,0.0749,0.0053,0.0053,0.0053,0.016,0.016,0.0,0.615,0.385,3,2,0.415,987.0,5
Saint Augustine's University,0.0044,0.931,0.0044,0.0022,0.0,0.0,0.0,0.0356,0.0222,0.5606,0.4394,3,2,0.7340000000000001,847.0,5
Saint Augustine's University,0.0044,0.931,0.0044,0.0022,0.0,0.0,0.0,0.0356,0.0222,0.5606,0.4394,3,2,0.7340000000000001,847.0,5
St. Andrews University,0.2997,0.1892,0.0401,0.011,0.0235,0.0,0.0318,0.1188,0.2859,0.4461,0.5539,4,2,0.4533,994.0,5
St. Andrews University,0.2997,0.1892,0.0401,0.011,0.0235,0.0,0.0318,0.1188,0.2859,0.4461,0.5539,4,2,0.4533,994.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,0.846,1198.0,5
Wingate University,0.537,0.1993,0.0217,0.0214,0.0018,0.0011,0.0808,0.0428,0.0942,0.3935,0.6065,4,2,0.8874,1044.0,5
Wingate University,0.537,0.1993,0.0217,0.0214,0.0018,0.0011,0.0808,0.0428,0.0942,0.3935,0.6065,4,2,0.8874,1044.0,5
Winston-Salem State University,0.0951,0.7916,0.0369,0.0071,0.0038,0.0002,0.0413,0.0124,0.0117,0.2669,0.7331,4,1,0.6759,962.0,5
Winston-Salem State University,0.0951,0.7916,0.0369,0.0071,0.0038,0.0002,0.0413,0.0124,0.0117,0.2669,0.7331,4,1,0.6759,962.0,5
Western Carolina University,0.7909999999999999,0.0504,0.0738,0.0111,0.0085,0.0004,0.038,0.0137,0.0131,0.4547,0.5453,4,1,0.6871,1124.0,5
Western Carolina University,0.7909999999999999,0.0504,0.0738,0.0111,0.0085,0.0004,0.038,0.0137,0.0131,0.4547,0.5453,4,1,0.6871,1124.0,5
University of Jamestown,0.7248,0.0655,0.0966,0.0078,0.0011,0.0044,0.0311,0.0666,0.0022,0.5472,0.4528,4,2,0.6926,1103.0,4
University of Jamestown,0.7248,0.0655,0.0966,0.0078,0.0011,0.0044,0.0311,0.0666,0.0022,0.5472,0.4528,4,2,0.6926,1103.0,4
Mayville State University,0.8,0.0456,0.0573,0.0058,0.014,0.0047,0.0374,0.0304,0.0047,0.3474,0.6526,4,1,0.7013,1065.0,4
Mayville State University,0.8,0.0456,0.0573,0.0058,0.014,0.0047,0.0374,0.0304,0.0047,0.3474,0.6526,4,1,0.7013,1065.0,4
Minot State University,0.6783,0.0391,0.0773,0.011,0.0217,0.0047,0.0438,0.1139,0.0102,0.3876,0.6124,4,1,0.6667,1045.0,4
Minot State University,0.6783,0.0391,0.0773,0.011,0.0217,0.0047,0.0438,0.1139,0.0102,0.3876,0.6124,4,1,0.6667,1045.0,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,0.9356,1169.0,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,0.9356,1169.0,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,0.9356,1169.0,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,0.9356,1169.0,4
