School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Caribbean University-Ponce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367,0.3633,,,,,,4,2
Caribbean University-Vega Baja,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264,0.6736,,,,,,4,2
University of Advancing Technology,0.5087,0.1012,0.1518,0.0253,0.016,0.0067,0.1105,0.0027,0.0772,0.8136,0.1864,,,,,,4,3
Paradise Valley Community College,0.5418,0.042,0.2809,0.0274,0.0146,0.0012,0.0424,0.0051,0.0446,0.4465,0.5535,,,,,,2,1
Chandler-Gilbert Community College,0.4888,0.0521,0.2964,0.0469,0.0221,0.0022,0.0523,0.0071,0.0321,0.4998,0.5002,,,,,,2,1
Great Plains Technology Center,0.5311,0.1864,0.1186,0.0282,0.1243,0.0113,0.0,0.0,0.0,0.5819,0.4181,,,,,,1,1
Roane-Jackson Technical Center,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,1
Pioneer Technology Center,0.6905,0.0159,0.0873,0.0,0.127,0.0,0.0794,0.0,0.0,0.373,0.627,,,,,,1,1
Portage Lakes Career Center,0.6364,0.3117,0.0,0.0,0.013,0.0,0.039,0.0,0.0,0.2468,0.7532,,,,,,1,1
Eastern College of Health Vocations-New Orleans,0.1607,0.8036,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.9821,,,,,,1,3
Bell Mar Beauty College,0.0115,0.1264,0.8506,0.0,0.0,0.0,0.0115,0.0,0.0,0.046,0.954,,,,,,1,3
Caddo Kiowa Technology Center,0.5366,0.0163,0.1138,0.0,0.2276,0.0081,0.0976,0.0,0.0,0.2927,0.7073,,,,,,1,1
Palomar Institute of Cosmetology,0.383,0.0284,0.4894,0.0213,0.0071,0.0142,0.0567,0.0,0.0,0.0284,0.9716,,,,,,1,3
Southern Oklahoma Technology Center,0.52,0.056,0.144,0.024,0.152,0.0,0.064,0.0,0.04,0.504,0.496,,,,,,1,1
Autry Technology Center,0.551,0.022,0.1873,0.0028,0.0193,0.011,0.0551,0.0,0.1515,0.4876,0.5124,,,,,,1,1
Greene County Vocational School District,0.9259,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.7778,0.2222,,,,,,1,1
Canadian Valley Technology Center,0.7031,0.049,0.1036,0.0084,0.1303,0.0042,0.0014,0.0,0.0,0.5644,0.4356,,,,,,1,1
Wilkes-Barre Area Career and Technical Center Practical Nursing,0.6575,0.1301,0.0753,0.0411,0.0,0.0068,0.0411,0.0,0.0479,0.1027,0.8973,,,,,,1,1
Meridian Technology Center,0.7303,0.0562,0.0487,0.0037,0.0524,0.0075,0.0487,0.0,0.0524,0.4644,0.5356,,,,,,1,1
Waynesville Career Center,0.7647,0.1176,0.0588,0.0294,0.0,0.0,0.0,0.0,0.0294,0.0588,0.9412,,,,,,1,1
Capitol School of Hairstyling and Esthetics,0.7722,0.0316,0.1076,0.0127,0.0063,0.0,0.057,0.0,0.0127,0.0253,0.9747,,,,,,1,3
Morris County Vocational School District,0.619,0.2381,0.0476,0.0714,0.0,0.0,0.0238,0.0,0.0,0.4286,0.5714,,,,,,1,1
Ross Medical Education Center-Roosevelt Park,0.6406,0.1563,0.1172,0.0078,0.0,0.0,0.0781,0.0,0.0,0.0313,0.9688,,,,,,1,3
Ross Medical Education Center-Kentwood,0.3609,0.2308,0.2899,0.0296,0.0,0.0,0.0651,0.0,0.0237,0.0651,0.9349,,,,,,1,3
South Florida Bible College and Theological Seminary,0.2019,0.2347,0.1737,0.0094,0.0,0.0,0.0,0.3474,0.0329,0.4131,0.5869,,,,,,4,2
Cloyd's Barber School 2 Inc,0.0313,0.9688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,,,,,,1,3
Universal Technical Institute of Illinois Inc,0.479,0.0649,0.3693,0.017,0.004,0.001,0.0549,0.0,0.01,0.9741,0.0259,,,,,,1,3
Pennsylvania College of Technology,0.8816,0.0315,0.039,0.0144,0.0014,0.0014,0.0246,0.001,0.0051,0.6277,0.3723,,,,,,3,1
Commonwealth Institute of Funeral Service,0.5315,0.2587,0.1958,0.0035,0.0105,0.0,0.0,0.0,0.0,0.3392,0.6608,,,,,,2,2
InterCoast Colleges-Santa Ana,0.3009,0.146,0.4336,0.0354,0.0044,0.0221,0.0,0.0,0.0575,0.5442,0.4558,,,,,,2,3
Stone Child College,0.0354,0.0,0.0051,0.0,0.9343,0.0,0.0,0.0253,0.0,0.3636,0.6364,,,,,,3,1
American Academy of Dramatic Arts-New York,0.4058,0.0833,0.0507,0.0181,0.0,0.0,0.0761,0.3623,0.0036,0.3732,0.6268,,,,,,2,2
Suffolk County Community College,0.4862,0.086,0.3052,0.0378,0.0031,0.001,0.0174,0.0037,0.0596,0.4712,0.5288,,,,,,2,1
Las Positas College,0.3315,0.0391,0.3018,0.2087,0.0018,0.0057,0.0761,0.0126,0.0228,0.4808,0.5192,,,,,,2,1
Blades School of Hair Design,0.6889,0.2333,0.0667,0.0111,0.0,0.0,0.0,0.0,0.0,0.0556,0.9444,,,,,,1,3
Ogeechee Technical College,0.5913,0.3157,0.0608,0.004,0.0017,0.0029,0.0212,0.0017,0.0006,0.322,0.678,,,,,,2,1
Remington College-Mobile Campus,0.3235,0.585,0.0033,0.0033,0.0065,0.0,0.0392,0.0,0.0392,0.2516,0.7484,,,,,,2,2
Southern Regional Technical College,0.5624,0.3503,0.0668,0.0044,0.0034,0.0003,0.0061,0.0027,0.0037,0.292,0.708,,,,,,2,1
Mercy-St Luke's School of Radiologic Technology,0.9565,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.1304,0.8696,,,,,,1,2
Southwest Acupuncture College-Santa Fe,,,,,,,,,,,,,,,,,4,3
Northwest Technology Center-Alva,0.8421,0.0,0.1053,0.0,0.0,0.0,0.0526,0.0,0.0,0.3684,0.6316,,,,,,1,1
Mercer County Career Center,0.9545,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.9545,,,,,,1,1
California State University-San Marcos,0.262,0.0305,0.4675,0.0939,0.0027,0.0022,0.0526,0.0455,0.0432,0.3911,0.6089,,,,,,4,1
Hairmasters Institute of Cosmetology,0.44,0.35,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,,,,,,1,3
Tricoci University of Beauty Cuture LLC-Bloomington,0.8851,0.0805,0.0,0.0115,0.0,0.023,0.0,0.0,0.0,0.1034,0.8966,,,,,,1,3
Interactive College of Technology-Newport,0.6567,0.3284,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.7313,0.2687,,,,,,2,3
Platt College-McCann-Monroe,0.2206,0.7421,0.0143,0.0029,0.0,0.0,0.0143,0.0,0.0057,0.106,0.894,,,,,,2,3
Ross Medical Education Center-Taylor,0.4459,0.3649,0.0946,0.0,0.0,0.0,0.0541,0.0,0.0405,0.0946,0.9054,,,,,,1,3
National Tractor Trailer School Inc-Liverpool,0.5,0.2356,0.1264,0.0172,0.0172,0.0,0.0,0.0,0.1034,0.8678,0.1322,,,,,,1,3
Interactive College of Technology-Chamblee,0.1338,0.5176,0.2447,0.1039,0.0,0.0,0.0,0.0,0.0,0.6479,0.3521,,,,,,2,3
Butler Beauty Academy-New Castle Beauty Academy,0.6316,0.3158,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.1053,0.8947,,,,,,1,3
NorthWest Arkansas Community College,0.5875,0.0264,0.2573,0.0311,0.0126,0.0057,0.0479,0.0152,0.0162,0.4195,0.5805,,,,,,2,1
Brewster Technical College,0.1883,0.3946,0.3229,0.0314,0.0,0.0,0.0359,0.0,0.0269,0.3722,0.6278,,,,,,1,1
Hodges University,0.3714,0.1538,0.3978,0.0264,0.0048,0.0024,0.0036,0.006,0.0337,0.3798,0.6202,,,,,,4,2
University of St. Augustine for Health Sciences,,,,,,,,,,,,,,,,,4,3
Capital Area School of Practical Nursing,0.5276,0.4173,0.0157,0.0236,0.0,0.0,0.0157,0.0,0.0,0.0709,0.9291,,,,,,1,1
Hair Professionals Career College,0.5349,0.2791,0.093,0.0,0.0,0.0233,0.0465,0.0,0.0233,0.0698,0.9302,,,,,,1,3
Empire Beauty School-Bloomfield,0.0426,0.6277,0.117,0.0106,0.0,0.0,0.0319,0.0,0.1702,0.0638,0.9362,,,,,,1,3
Southwest Technology Center,0.5212,0.0554,0.2443,0.0065,0.013,0.0098,0.1173,0.0,0.0326,0.5179,0.4821,,,,,,1,1
Hussian College-Daymar College Clarksville,0.4531,0.3724,0.0531,0.0082,0.0092,0.002,0.0602,0.0122,0.0296,0.1816,0.8184,,,,,,3,3
Nossi College of Art,0.7087,0.1974,0.0421,0.0162,0.0065,0.0,0.0129,0.0,0.0162,0.3916,0.6084,,,,,,3,3
Seguin Beauty School-New Braunfels,0.5652,0.0435,0.2609,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.9565,,,,,,1,3
Pima Medical Institute-Seattle,0.5962,0.0381,0.1334,0.1161,0.0069,0.0104,0.0953,0.0,0.0035,0.2184,0.7816,,,,,,2,3
Mineral County Vocational Technical Center,0.9444,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0556,0.9444,,,,,,1,1
Hypnosis Motivation Institute,0.6557,0.0656,0.1311,0.0328,0.0328,0.0,0.082,0.0,0.0,0.2459,0.7541,,,,,,1,2
Thanh Le College School of Cosmetology,0.0,0.0,0.2813,0.7188,0.0,0.0,0.0,0.0,0.0,0.0938,0.9063,,,,,,1,3
Southeastern Technical College,0.6109,0.2516,0.1055,0.0031,0.0016,0.0,0.018,0.0094,0.0,0.2313,0.7688,,,,,,2,1
Massachusetts School of Law,,,,,,,,,,,,,,,,,4,2
Alliance Career Center,0.8182,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,0.7818,,,,,,1,1
Erwin Technical College,0.2244,0.2861,0.3835,0.0197,0.0049,0.0037,0.0481,0.0,0.0296,0.4871,0.5129,,,,,,1,1
Rosel School of Cosmetology,0.2571,0.0429,0.0143,0.6143,0.0,0.0,0.0,0.0714,0.0,0.0143,0.9857,,,,,,1,3
Worsham College of Mortuary Science,0.7034,0.161,0.0932,0.0085,0.0169,0.0,0.0169,0.0,0.0,0.3305,0.6695,,,,,,2,3
Bryan University,0.4224,0.2072,0.0709,0.0063,0.0054,0.0036,0.0735,0.0,0.2108,0.3193,0.6807,,,,,,4,3
Oregon College of Oriental Medicine,,,,,,,,,,,,,,,,,4,2
Central Pennsylvania Institute of Science and Technology,0.9563,0.0188,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.5438,0.4563,,,,,,2,1
Northwest Educational Center,0.0362,0.2262,0.6833,0.0045,0.0,0.0,0.0226,0.0181,0.009,0.0769,0.9231,,,,,,1,3
Sebring Career Schools-Houston,0.0341,0.0114,0.0455,0.8864,0.0,0.0114,0.0114,0.0,0.0,0.1023,0.8977,,,,,,1,3
PCI Health Training Center,0.0559,0.2308,0.6713,0.0233,0.0,0.0,0.0163,0.0,0.0023,0.0793,0.9207,,,,,,1,3
Hamrick School,0.4381,0.3714,0.0857,0.0381,0.0,0.0,0.0381,0.0,0.0286,0.9333,0.0667,,,,,,1,3
Fortis College,0.2926,0.5922,0.0207,0.0115,0.0069,0.0,0.0438,0.0,0.0323,0.2166,0.7834,,,,,,1,3
Downey Adult School,0.0701,0.0392,0.7537,0.0832,0.0294,0.0049,0.0179,0.0,0.0016,0.155,0.845,,,,,,1,1
CRU Institute of Cosmetology and Barbering,0.0769,0.0769,0.6,0.1077,0.0615,0.0769,0.0,0.0,0.0,0.7692,0.2308,,,,,,1,3
Modern Technology School,0.3263,0.0316,0.2632,0.1474,0.0105,0.0421,0.0526,0.0316,0.0947,0.3684,0.6316,,,,,,1,3
National Career Education,0.3705,0.1295,0.3068,0.0841,0.0227,0.0091,0.0455,0.0,0.0318,0.6114,0.3886,,,,,,2,3
North-West College-Glendale,0.1948,0.013,0.6688,0.0065,0.0065,0.0065,0.0195,0.0065,0.0779,0.1039,0.8961,,,,,,1,3
Fremont College,0.0838,0.2304,0.466,0.1047,0.0,0.0,0.0366,0.0,0.0785,0.3037,0.6963,,,,,,3,3
Pomona Unified School District Adult and Career Education,0.0877,0.0789,0.7632,0.0526,0.0,0.0,0.0175,0.0,0.0,0.2632,0.7368,,,,,,1,1
Universal College of Beauty Inc-Los Angeles 2,0.0,0.9259,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.963,,,,,,1,3
IBMC College,0.5882,0.0168,0.3754,0.0056,0.0,0.0028,0.0112,0.0,0.0,0.1008,0.8992,,,,,,2,3
Avalon School of Cosmetology-Aurora,0.3538,0.1538,0.3692,0.0231,0.0231,0.0,0.0231,0.0,0.0538,0.0615,0.9385,,,,,,1,3
Elite Cosmetology Barber & Spa Academy,0.1546,0.0206,0.6804,0.0,0.1237,0.0206,0.0,0.0,0.0,0.4021,0.5979,,,,,,1,3
Sunstate Academy,0.3817,0.1586,0.4328,0.0081,0.0054,0.0027,0.0054,0.0,0.0054,0.1183,0.8817,,,,,,1,2
Fortis College-Smyrna,0.1441,0.6476,0.1399,0.0112,0.0028,0.0,0.0406,0.0,0.014,0.3483,0.6517,,,,,,2,3
Ross College-Quad Cities,0.5185,0.2778,0.0926,0.0185,0.0,0.0,0.0926,0.0,0.0,0.037,0.963,,,,,,2,3
Pivot Point Academy,0.557,0.2025,0.2025,0.0,0.0,0.0,0.0253,0.0,0.0127,0.0886,0.9114,,,,,,1,3
Blalock's Professional Beauty College,0.0667,0.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.9333,,,,,,1,3
Diesel Driving Academy-Baton Rouge,0.1776,0.7991,0.0093,0.0047,0.0,0.0,0.0093,0.0,0.0,0.8458,0.1542,,,,,,1,3
New England Hair Academy,0.5,0.1284,0.2162,0.0473,0.0,0.0,0.1014,0.0,0.0068,0.4122,0.5878,,,,,,1,3
Rob Roy Academy-Worcester,0.6563,0.0688,0.2438,0.0,0.0,0.0,0.0313,0.0,0.0,0.4688,0.5313,,,,,,1,3
Upper Cape Cod Regional Technical School,0.7356,0.1034,0.023,0.0115,0.0115,0.0,0.1034,0.0,0.0115,0.0345,0.9655,,,,,,1,1
All-State Career-Baltimore,0.1158,0.7465,0.0359,0.014,0.012,0.0,0.012,0.0,0.0639,0.505,0.495,,,,,,1,3
Adler Graduate School,,,,,,,,,,,,,,,,,4,2
Academy of Hair Design-Jackson,0.129,0.8226,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.7581,0.2419,,,,,,1,3
KC's School of Hair Design,0.8636,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.9773,,,,,,1,3
Lincoln Technical Institute-Moorestown,0.2083,0.4645,0.1358,0.0108,0.0015,0.0,0.0293,0.0,0.1497,0.1636,0.8364,,,,,,1,3
MCVSD,0.3077,0.3462,0.3077,0.0192,0.0,0.0,0.0192,0.0,0.0,0.1346,0.8654,,,,,,1,1
Continental School of Beauty Culture-Olean,0.9375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.9375,,,,,,1,3
National Tractor Trailer School Inc-Buffalo,0.5619,0.3143,0.0952,0.019,0.0095,0.0,0.0,0.0,0.0,0.8667,0.1333,,,,,,1,3
Yeshiva Gedolah Imrei Yosef D'spinka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Knox County Career Center,0.8777,0.0319,0.0266,0.0106,0.0053,0.0,0.0,0.0,0.0479,0.2979,0.7021,,,,,,1,1
Madison Adult Career Center,0.7573,0.1553,0.0194,0.0097,0.0,0.0,0.0583,0.0,0.0,0.233,0.767,,,,,,1,1
Remington College-Cleveland Campus,0.1176,0.7279,0.0637,0.0221,0.0025,0.0,0.0662,0.0,0.0,0.2696,0.7304,,,,,,2,2
Toledo Academy of Beauty Culture-East,0.381,0.4762,0.0238,0.0,0.0,0.0,0.119,0.0,0.0,0.0,1.0,,,,,,1,3
U S Grant Joint Vocational School,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,,,,,,1,1
Chisholm Trail Technology Center,0.4375,0.0625,0.2708,0.0,0.0,0.0,0.1042,0.0,0.125,0.5208,0.4792,,,,,,1,1
Gordon Cooper Technology Center,0.5789,0.0044,0.0307,0.0,0.1316,0.0132,0.1404,0.0,0.1009,0.6579,0.3421,,,,,,1,1
Kiamichi Technology Center-McAlester,0.5399,0.0478,0.0797,0.0068,0.2073,0.0023,0.0569,0.0,0.0592,0.4487,0.5513,,,,,,1,1
YTI Career Institute-Altoona,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.9091,,,,,,2,3
Eastern Center for Arts and Technology,0.3158,0.6447,0.0132,0.0263,0.0,0.0,0.0,0.0,0.0,0.1053,0.8947,,,,,,1,1
Empire Beauty School-Center City Philadelphia,0.0207,0.7676,0.0788,0.0124,0.0,0.0,0.0166,0.0,0.1037,0.0539,0.9461,,,,,,1,3
CEM College-Humacao,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719,0.7281,,,,,,3,3
Colegio Mayor de Tecnologia Inc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176,0.3824,,,,,,1,3
Institucion Chaviano de Mayaguez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803,0.6197,,,,,,1,3
Liceo de Arte-Dise-O y Comercio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601,0.7399,,,,,,1,3
Universal Technology College of Puerto Rico,0.0,0.0043,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.4638,0.5362,,,,,,3,2
Academy of Hair Technology,0.2947,0.5263,0.0842,0.0632,0.0211,0.0105,0.0,0.0,0.0,0.0421,0.9579,,,,,,1,3
Mr Wayne's School of Unisex Hair Design,0.963,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.2963,0.7037,,,,,,1,3
Queen City College,0.2222,0.6496,0.0598,0.0256,0.0,0.0085,0.0342,0.0,0.0,0.3761,0.6239,,,,,,1,3
College of the Marshall Islands,0.002,0.0,0.0,0.0061,0.0,0.9898,0.002,0.0,0.0,0.4731,0.5269,,,,,,3,1
Remington College-Fort Worth Campus,0.2441,0.4471,0.2613,0.0043,0.0043,0.0022,0.0367,0.0,0.0,0.2808,0.7192,,,,,,2,2
Nuvani Institute,0.2143,0.1429,0.6429,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.8571,,,,,,1,3
Nuvani Institute,0.2143,0.1429,0.6429,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.8571,,,,,,1,3
Texas College of Cosmetology-Abilene,0.7397,0.0274,0.2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0274,0.9726,,,,,,1,3
Centura College-Newport News,0.1899,0.5028,0.0335,0.0056,0.0056,0.0168,0.1173,0.0,0.1285,0.4246,0.5754,,,,,,2,3
Centura College-Norfolk,0.1455,0.5939,0.0424,0.0,0.0,0.0,0.0727,0.0,0.1455,0.2364,0.7636,,,,,,2,3
Virginia Beach City Public Schools School of Practical Nursing,0.4063,0.3125,0.1875,0.0313,0.0,0.0,0.0625,0.0,0.0,0.0938,0.9063,,,,,,1,1
University of Washington-Bothell Campus,0.3507,0.072,0.1009,0.3102,0.0039,0.0047,0.0626,0.0805,0.0144,0.5167,0.4833,,,,,,4,1
University of Washington-Tacoma Campus,0.3899,0.0931,0.1514,0.2053,0.0074,0.014,0.0848,0.0335,0.0206,0.4826,0.5174,,,,,,4,1
Huntington School of Beauty Culture,0.8763,0.0619,0.0,0.0206,0.0103,0.0103,0.0206,0.0,0.0,0.0206,0.9794,,,,,,1,3
Valley College-Beckley,0.8889,0.0741,0.0093,0.0093,0.0,0.0,0.0185,0.0,0.0,0.0833,0.9167,,,,,,1,3
Valley College-Martinsburg,0.7514,0.1664,0.0256,0.0,0.0,0.0,0.0402,0.0,0.0165,0.1188,0.8812,,,,,,2,3
Bellus Academy-Poway,0.4516,0.0591,0.2581,0.0726,0.0108,0.0134,0.0995,0.0,0.0349,0.0914,0.9086,,,,,,1,3
Capstone College,0.322,0.0678,0.5763,0.0339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,3
Central Coast College,0.0381,0.0085,0.9068,0.0169,0.0,0.0169,0.0042,0.0,0.0085,0.0381,0.9619,,,,,,2,3
Pacific College of Oriental Medicine-New York,0.2935,0.1304,0.1902,0.0924,0.0,0.0,0.0815,0.0054,0.2065,0.1793,0.8207,,,,,,4,3
Artistic Nails and Beauty Academy-Tampa,0.1207,0.3707,0.4483,0.0,0.0,0.0,0.0603,0.0,0.0,0.3793,0.6207,,,,,,1,3
National Aviation Academy of Tampa Bay,0.5549,0.1273,0.2114,0.0362,0.0035,0.0047,0.0526,0.0047,0.0047,0.9322,0.0678,,,,,,1,3
Madison Oneida BOCES-Practical Nursing Program,0.6984,0.2222,0.0476,0.0159,0.0,0.0,0.0159,0.0,0.0,0.0476,0.9524,,,,,,1,1
Center for Advanced Legal Studies,0.358,0.2922,0.321,0.0123,0.0041,0.0123,0.0,0.0,0.0,0.0988,0.9012,,,,,,2,3
Houston Training School-Main Campus,0.0183,0.3028,0.6789,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.9725,,,,,,1,3
Bay Mills Community College,0.3542,0.0173,0.0194,0.0022,0.6069,0.0,0.0,0.0,0.0,0.2311,0.7689,,,,,,2,1
Fond du Lac Tribal and Community College,0.5667,0.1175,0.0368,0.0105,0.1737,0.0,0.0912,0.0,0.0035,0.4509,0.5491,,,,,,2,1
Northwest Indian College,0.0306,0.0115,0.0688,0.0038,0.8088,0.0057,0.0688,0.0,0.0019,0.3002,0.6998,,,,,,3,1
AmeriTech College-Provo,0.4138,0.0,0.4828,0.0,0.0,0.0,0.1034,0.0,0.0,0.1034,0.8966,,,,,,1,3
Paul Mitchell the School-Provo,0.3467,0.0,0.06,0.0,0.0,0.0333,0.0267,0.0,0.5333,0.0733,0.9267,,,,,,1,3
CET-Coachella,0.0253,0.0,0.9494,0.0253,0.0,0.0,0.0,0.0,0.0,0.7468,0.2532,,,,,,1,2
CET-Oxnard,0.0561,0.028,0.8972,0.0093,0.0,0.0,0.0093,0.0,0.0,0.4299,0.5701,,,,,,1,2
CET-Santa Maria,0.037,0.0074,0.9481,0.0,0.0,0.0,0.0074,0.0,0.0,0.237,0.763,,,,,,1,2
Colorado School of Traditional Chinese Medicine,,,,,,,,,,,,,,,,,4,3
Michigan College of Beauty-Troy,0.4401,0.4531,0.0259,0.0162,0.0032,0.0,0.0291,0.0,0.0324,0.0227,0.9773,,,,,,1,3
Ogle School Hair Skin Nails-Dallas,0.1254,0.4075,0.326,0.0031,0.0439,0.0031,0.0533,0.0,0.0376,0.0345,0.9655,,,,,,1,3
Phoenix Seminary,,,,,,,,,,,,,,,,,4,2
Cheeks Beauty Academy,0.52,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.94,,,,,,1,3
Colorado School of Healing Arts,0.7945,0.0411,0.0822,0.0137,0.0,0.0,0.0548,0.0137,0.0,0.2192,0.7808,,,,,,1,3
Mt. Diablo Adult Education-Mt. Diablo USD,0.3178,0.1008,0.4186,0.155,0.0078,0.0,0.0,0.0,0.0,0.2558,0.7442,,,,,,1,1
Greater Lowell Technical School,0.3291,0.557,0.1013,0.0127,0.0,0.0,0.0,0.0,0.0,0.1519,0.8481,,,,,,1,1
Academy of Hair Design-Pearl,0.5741,0.3889,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.9815,,,,,,1,3
Genesis Career College-Lebanon,0.5556,0.2407,0.1481,0.0,0.0,0.0,0.0185,0.0,0.037,0.0,1.0,,,,,,1,3
Southwest Collegiate Institute for the Deaf,0.2121,0.1515,0.4697,0.0152,0.0,0.0,0.0303,0.1212,0.0,0.6212,0.3788,,,,,,2,1
Midwest College of Oriental Medicine-Racine,0.9412,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.9412,,,,,,4,3
Hacienda La Puente Adult Education,0.1047,0.0283,0.6921,0.1034,0.0099,0.0406,0.0099,0.0,0.0111,0.4717,0.5283,,,,,,2,1
La Belle Beauty Academy,0.01,0.0033,0.9867,0.0,0.0,0.0,0.0,0.0,0.0,0.0532,0.9468,,,,,,1,3
Hawaii Community College,0.13,0.0046,0.1897,0.1482,0.002,0.0789,0.4021,0.0223,0.0223,0.4047,0.5953,,,,,,2,1
Robert Fiance Beauty Schools-North Plainfield,0.2963,0.2,0.3778,0.0444,0.0074,0.0,0.0296,0.0222,0.0222,0.2519,0.7481,,,,,,1,3
Long Island Beauty School-Hauppauge,0.5882,0.086,0.1719,0.0271,0.0045,0.0,0.0498,0.0271,0.0452,0.0136,0.9864,,,,,,1,3
Buckeye Joint Vocational School,0.9706,0.0196,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.3137,0.6863,,,,,,1,1
Sandusky Career Center,0.6667,0.2167,0.0583,0.0,0.0,0.0,0.025,0.0,0.0333,0.2167,0.7833,,,,,,1,1
Central Texas Beauty College-Temple,0.4091,0.2576,0.1742,0.0303,0.0076,0.0,0.0379,0.0,0.0833,0.0682,0.9318,,,,,,1,3
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,0.5694,0.2917,0.1319,0.0069,0.0,0.0,0.0,0.0,0.0,0.1458,0.8542,,,,,,1,1
Empire Beauty School-Brooklyn,0.1667,0.5682,0.1515,0.0303,0.0,0.0076,0.0076,0.0,0.0682,0.0076,0.9924,,,,,,1,3
Eastern New Mexico University Ruidoso Branch Community College,0.3923,0.0147,0.3245,0.0029,0.2006,0.0029,0.0324,0.0,0.0295,0.3451,0.6549,,,,,,2,1
United Education Institute-Ontario,0.0473,0.0694,0.5536,0.0079,0.0032,0.0016,0.0063,0.0,0.3107,0.4164,0.5836,,,,,,1,3
United Education Institute-Encino,0.1065,0.0639,0.7717,0.0198,0.0,0.0061,0.003,0.0,0.0289,0.3881,0.6119,,,,,,1,3
Beacon College,0.6635,0.1563,0.0769,0.0457,0.0168,0.0024,0.0264,0.012,0.0,0.6298,0.3702,,,,,,3,2
Acupuncture and Integrative Medicine College-Berkeley,,,,,,,,,,,,,,,,,4,2
Estrella Mountain Community College,0.2563,0.0715,0.572,0.0262,0.0117,0.0028,0.0347,0.0016,0.0232,0.3909,0.6091,,,,,,2,1
Heartland Community College,0.6811,0.1325,0.0952,0.0156,0.0012,0.0003,0.054,0.0068,0.0135,0.449,0.551,,,,,,2,1
University of the Potomac-Washington DC Campus,0.1538,0.1795,0.0,0.1795,0.0,0.0,0.0,0.4872,0.0,0.2564,0.7436,,,,,,4,3
Rabbi Jacob Joseph School,0.9452,0.0,0.0,0.0,0.0,0.0,0.0,0.0548,0.0,1.0,0.0,,,,,,3,2
The Salon Professional Academy-Melbourne,0.576,0.216,0.16,0.008,0.016,0.0,0.024,0.0,0.0,0.048,0.952,,,,,,1,3
Albert Einstein College of Medicine,,,,,,,,,,,,,,,,,4,2
